"ppt","subjectGroup","condition1","stim1","key","response","RT","stimFormat","trialNo","family","usvalence","warn","RWA_1","RWA_2","RWA_3","RWA_4","RWA_5","RWA_6","RWA_7","RWA_8","RWA_9","RWA_10","RWA_11","RWA_12","RWA_13","RWA_14","RWA_15","RWA14R","RWA12R","RWA8R","RWA10R","RWA6R","RWA4R","RWA2R","RWAscore"
"EGNVBXWCRDDC",1,"ratings1","B7","na",6,1759,".jpg",7,"B",0.5,0.5,7,7,1,5,7,5,1,1,7,5,5,5,7,7,7,1,3,7,3,3,3,1,0.580895801123819
"EGNVBXWCRDDC",1,"ratings1","M2","na",5,303,".jpg",10,"M",-0.5,0.5,7,7,1,5,7,5,1,1,7,5,5,5,7,7,7,1,3,7,3,3,3,1,0.580895801123819
"EGNVBXWCRDDC",1,"ratings1","B8","na",4,473,".jpg",8,"B",0.5,0.5,7,7,1,5,7,5,1,1,7,5,5,5,7,7,7,1,3,7,3,3,3,1,0.580895801123819
"EGNVBXWCRDDC",1,"ratings1","B1","na",5,1815,".jpg",1,"B",0.5,0.5,7,7,1,5,7,5,1,1,7,5,5,5,7,7,7,1,3,7,3,3,3,1,0.580895801123819
"EGNVBXWCRDDC",1,"ratings1","M6","na",4,480,".jpg",14,"M",-0.5,0.5,7,7,1,5,7,5,1,1,7,5,5,5,7,7,7,1,3,7,3,3,3,1,0.580895801123819
"EGNVBXWCRDDC",1,"ratings1","M3","na",5,1166,".jpg",11,"M",-0.5,0.5,7,7,1,5,7,5,1,1,7,5,5,5,7,7,7,1,3,7,3,3,3,1,0.580895801123819
"EGNVBXWCRDDC",1,"ratings1","B4","na",6,3272,".jpg",4,"B",0.5,0.5,7,7,1,5,7,5,1,1,7,5,5,5,7,7,7,1,3,7,3,3,3,1,0.580895801123819
"EGNVBXWCRDDC",1,"ratings1","M5","na",4,1662,".jpg",13,"M",-0.5,0.5,7,7,1,5,7,5,1,1,7,5,5,5,7,7,7,1,3,7,3,3,3,1,0.580895801123819
"EGNVBXWCRDDC",1,"ratings1","M7","na",5,2745,".jpg",15,"M",-0.5,0.5,7,7,1,5,7,5,1,1,7,5,5,5,7,7,7,1,3,7,3,3,3,1,0.580895801123819
"EGNVBXWCRDDC",1,"ratings1","M1","na",3,1284,".jpg",9,"M",-0.5,0.5,7,7,1,5,7,5,1,1,7,5,5,5,7,7,7,1,3,7,3,3,3,1,0.580895801123819
"EGNVBXWCRDDC",1,"ratings1","B5","na",6,1440,".jpg",5,"B",0.5,0.5,7,7,1,5,7,5,1,1,7,5,5,5,7,7,7,1,3,7,3,3,3,1,0.580895801123819
"EGNVBXWCRDDC",1,"ratings1","M8","na",5,677,".jpg",16,"M",-0.5,0.5,7,7,1,5,7,5,1,1,7,5,5,5,7,7,7,1,3,7,3,3,3,1,0.580895801123819
"EGNVBXWCRDDC",1,"ratings1","B6","na",4,401,".jpg",6,"B",0.5,0.5,7,7,1,5,7,5,1,1,7,5,5,5,7,7,7,1,3,7,3,3,3,1,0.580895801123819
"EIQJBKTLAXYL",1,"ratings1","M2","na",8,11364,".jpg",10,"M",-0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","B6","na",7,3627,".jpg",6,"B",0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","B2","na",8,525,".jpg",2,"B",0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","B3","na",9,1814,".jpg",3,"B",0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","B1","na",6,1574,".jpg",1,"B",0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","M4","na",7,346,".jpg",12,"M",-0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","M8","na",8,560,".jpg",16,"M",-0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","M7","na",9,471,".jpg",15,"M",-0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","B5","na",9,640,".jpg",5,"B",0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","B8","na",9,2038,".jpg",8,"B",0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","M1","na",9,1269,".jpg",9,"M",-0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","B7","na",8,2663,".jpg",7,"B",0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","M3","na",7,2100,".jpg",11,"M",-0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","B4","na",8,634,".jpg",4,"B",0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","M6","na",8,1279,".jpg",14,"M",-0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"EIQJBKTLAXYL",1,"ratings1","M5","na",7,405,".jpg",13,"M",-0.5,0.5,7,5,7,6,4,7,7,5,6,6,6,6,6,7,7,1,2,3,2,1,2,3,0.633245802745184
"ESQKAXEKAQGI",6,"ratings1","B4","na",1,4898,".jpg",4,"B",-0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","B8","na",1,3566,".jpg",8,"B",-0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","B3","na",1,2215,".jpg",3,"B",-0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","B5","na",4,2800,".jpg",5,"B",-0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","B7","na",2,2334,".jpg",7,"B",-0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","M4","na",9,1687,".jpg",12,"M",0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","M5","na",8,1551,".jpg",13,"M",0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","M3","na",9,831,".jpg",11,"M",0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","B6","na",9,935,".jpg",6,"B",-0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","M7","na",8,640,".jpg",15,"M",0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","M2","na",9,1543,".jpg",10,"M",0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","M1","na",8,824,".jpg",9,"M",0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","M6","na",8,607,".jpg",14,"M",0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","B2","na",1,2215,".jpg",2,"B",-0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","B1","na",5,1583,".jpg",1,"B",-0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"ESQKAXEKAQGI",6,"ratings1","M8","na",9,1704,".jpg",16,"M",0.5,0.5,5,6,6,5,4,1,6,6,2,5,5,4,5,7,7,1,4,2,3,7,3,2,0.528545799502455
"EXSHUUQBLEVS",5,"ratings1","M5","na",2,3318,".jpg",13,"M",-0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","M7","na",3,364,".jpg",15,"M",-0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","B2","na",5,1505,".jpg",2,"B",0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","B4","na",4,458,".jpg",4,"B",0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","M3","na",5,354,".jpg",11,"M",-0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","M2","na",6,140,".jpg",10,"M",-0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","M1","na",3,26,".jpg",9,"M",-0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","B7","na",5,993,".jpg",7,"B",0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","B8","na",4,532,".jpg",8,"B",0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","M6","na",2,984,".jpg",14,"M",-0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","B3","na",4,985,".jpg",3,"B",0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","B5","na",3,1005,".jpg",5,"B",0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","B6","na",5,794,".jpg",6,"B",0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","M8","na",4,1313,".jpg",16,"M",-0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","M4","na",5,665,".jpg",12,"M",-0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"EXSHUUQBLEVS",5,"ratings1","B1","na",3,737,".jpg",1,"B",0.5,0.5,1,7,2,7,1,7,1,5,4,7,4,7,1,6,2,2,1,3,1,1,1,1,-1.35605425886668
"FFBJSIBHFJCF",1,"ratings1","B3","na",5,2292,".jpg",3,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","M8","na",5,431,".jpg",16,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","M2","na",5,761,".jpg",10,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","M5","na",5,393,".jpg",13,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","B5","na",5,305,".jpg",5,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","B2","na",5,272,".jpg",2,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","M3","na",5,320,".jpg",11,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","B6","na",5,361,".jpg",6,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","M4","na",5,368,".jpg",12,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","B8","na",5,297,".jpg",8,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","M7","na",5,297,".jpg",15,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","B7","na",5,160,".jpg",7,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","B4","na",5,274,".jpg",4,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","M1","na",5,273,".jpg",9,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","M6","na",5,400,".jpg",14,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFBJSIBHFJCF",1,"ratings1","B1","na",5,337,".jpg",1,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","M6","na",5,9968,".jpg",14,"M",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","M8","na",5,1598,".jpg",16,"M",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","M3","na",5,1929,".jpg",11,"M",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","B2","na",5,914,".jpg",2,"B",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","B3","na",5,648,".jpg",3,"B",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","B7","na",5,524,".jpg",7,"B",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","M2","na",5,386,".jpg",10,"M",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","B6","na",5,410,".jpg",6,"B",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","B5","na",5,400,".jpg",5,"B",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","B1","na",5,402,".jpg",1,"B",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","M7","na",5,346,".jpg",15,"M",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","M5","na",5,340,".jpg",13,"M",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","B8","na",5,341,".jpg",8,"B",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","M4","na",5,296,".jpg",12,"M",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","M1","na",5,312,".jpg",9,"M",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FFJVVMKMCJFQ",2,"ratings1","B4","na",5,292,".jpg",4,"B",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"FOEIMLVBQSTQ",1,"ratings1","M3","na",1,2796,".jpg",11,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","M6","na",1,1541,".jpg",14,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","B7","na",8,1374,".jpg",7,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","M2","na",2,1851,".jpg",10,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","B4","na",8,1447,".jpg",4,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","B6","na",7,1372,".jpg",6,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","M4","na",1,1018,".jpg",12,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","B2","na",7,1043,".jpg",2,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","M5","na",2,950,".jpg",13,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","M1","na",2,560,".jpg",9,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","B3","na",7,1518,".jpg",3,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","B1","na",7,1257,".jpg",1,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","M7","na",2,1326,".jpg",15,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","B5","na",8,1827,".jpg",5,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","M8","na",2,1376,".jpg",16,"M",-0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FOEIMLVBQSTQ",1,"ratings1","B8","na",7,1209,".jpg",8,"B",0.5,0.5,1,7,1,7,1,7,1,7,1,7,1,6,1,1,1,7,2,1,1,1,1,1,-1.56545426535214
"FULEQKZZZLND",7,"ratings1","B1","na",5,3334,".jpg",1,"B",0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","M3","na",8,1251,".jpg",11,"M",-0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","B2","na",5,893,".jpg",2,"B",0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","M4","na",8,635,".jpg",12,"M",-0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","B3","na",5,882,".jpg",3,"B",0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","M5","na",8,612,".jpg",13,"M",-0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","M2","na",5,507,".jpg",10,"M",-0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","B5","na",5,577,".jpg",5,"B",0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","B4","na",5,613,".jpg",4,"B",0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","B8","na",5,664,".jpg",8,"B",0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","M7","na",8,1636,".jpg",15,"M",-0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","B6","na",5,628,".jpg",6,"B",0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","M1","na",8,484,".jpg",9,"M",-0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","M6","na",8,854,".jpg",14,"M",-0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","M8","na",8,602,".jpg",16,"M",-0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"FULEQKZZZLND",7,"ratings1","B7","na",5,848,".jpg",7,"B",0.5,-0.5,7,1,7,1,5,1,4,7,7,1,7,7,7,1,5,7,1,1,7,7,7,7,1.78494583841521
"GBELODETSULD",4,"ratings1","B1","na",1,6846,".jpg",1,"B",-0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GBELODETSULD",4,"ratings1","B4","na",1,2552,".jpg",4,"B",-0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GBELODETSULD",4,"ratings1","M1","na",9,2527,".jpg",9,"M",0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GBELODETSULD",4,"ratings1","M6","na",9,4789,".jpg",14,"M",0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GBELODETSULD",4,"ratings1","M8","na",9,5133,".jpg",16,"M",0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GBELODETSULD",4,"ratings1","B8","na",1,767,".jpg",8,"B",-0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GBELODETSULD",4,"ratings1","B2","na",1,608,".jpg",2,"B",-0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GBELODETSULD",4,"ratings1","B3","na",1,1037,".jpg",3,"B",-0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GBELODETSULD",4,"ratings1","M5","na",9,772,".jpg",13,"M",0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
